Name	Length	EffectiveLength	TPM	NumReads
FBgn0259918	3113	2939.43	0.929169	21
FBgn0030323	1160.34	986.771	15.5527	118
FBgn0028946	1290	1116.43	0	0
FBgn0033204	1204.35	1030.79	27.7027	219.56
FBgn0037994	2232	2058.43	0	0
FBgn0051103	1621	1447.43	0.089855	1
FBgn0264432	859	685.634	0	0
FBgn0086265	1457.26	1283.69	0.810529	8
FBgn0039532	1781.73	1608.16	50.061	619
FBgn0266083	6884.23	6710.67	19.1289	987
FBgn0260780	5195.59	5022.02	0.362647	14.003
FBgn0262810	568	394.773	0	0
FBgn0042129	788	614.677	0	0
FBgn0053758	537	363.783	1.07255	3
FBgn0040001	7395	7221.44	0.864484	48
FBgn0033240	1588.09	1414.53	7.93144	86.263
FBgn0013718	3064.31	2890.75	8.05345	179
FBgn0263593	3861.08	3687.52	54.4302	1543.24
FBgn0025373	1465	1291.43	51.0593	507
FBgn0043534	650	476.74	0	0
FBgn0032590	2668	2494.43	1.77274	34
FBgn0050265	1696.5	1522.93	0	0
FBgn0033581	2378	2204.43	39.8241	675
FBgn0038651	7605.87	7432.31	28.0511	1603
FBgn0013981	560.96	387.736	924.449	2756
FBgn0031494	1253	1079.43	7.14401	59.292
FBgn0265101	1085	911.435	61.0742	428
FBgn0037944	4510.27	4336.7	21.1731	706
FBgn0259189	1827	1653.43	0.07866	1
FBgn0051954	978	804.581	0	0
FBgn0039759	1465.48	1291.92	1.71141	17
FBgn0013263	2241.73	2068.16	93.1975	1482
FBgn0033869	867	693.63	2.43756	13
FBgn0036932	673.571	500.281	44.975	173
FBgn0053239	607	433.762	0	0
FBgn0053648	726.5	553.195	0	0
FBgn0259824	3228.43	3054.87	41.0841	965
FBgn0034902	597.531	424.297	74.7928	244
FBgn0036433	1047.79	874.265	4.01661	27.001
FBgn0263401	534	360.784	0	0
FBgn0260940	941	767.615	30.8367	182
FBgn0039350	1669.72	1496.16	12.5177	144.001
FBgn0032717	5203.4	5029.84	31.5202	1219
FBgn0040370	1852.75	1679.18	0.309816	4
FBgn0263240	1539.75	1366.19	19.706	207
FBgn0264693	4052.93	3879.36	86.2283	2572
FBgn0036973	1853	1679.43	12.5691	162.303
FBgn0038492	7332.5	7158.93	0.054502	3
FBgn0034166	1597	1423.43	3.56341	39
FBgn0061515	1115.69	942.149	153.887	1114.76
FBgn0024234	1658.26	1484.69	162.76	1858
FBgn0053801	1023	849.435	0.402846	2.631
FBgn0033202	1415	1241.43	0	0
FBgn0259965	324	150.942	0	0
FBgn0039611	2185	2011.43	0.387958	6
FBgn0026262	4514	4340.44	14.6526	489
FBgn0024277	4112.39	3938.82	176.369	5341.33
FBgn0259964	418	244.867	0	0
FBgn0265269	795	621.674	0	0
FBgn0052750	1645	1471.43	0	0
FBgn0015829	1049.89	876.321	18.9971	128
FBgn0004102	4742.66	4569.09	0.199146	6.996
FBgn0038313	953	779.61	34.4565	206.543
FBgn0037417	1731	1557.43	0	0
FBgn0030700	1422	1248.43	2.81279	27
FBgn0039002	559	385.777	0	0
FBgn0031148	1810.75	1637.18	207.022	2606
FBgn0039023	2272	2098.43	3.90467	63
FBgn0040759	1023.12	849.604	0.306163	2
FBgn0033222	686.797	513.508	1.0131	4
FBgn0023213	5609.88	5436.32	118.807	4966
FBgn0260985	1127	953.435	120.314	882
FBgn0039374	1224	1050.43	0	0
FBgn0011225	4362.81	4189.24	21.7942	701.999
FBgn0035838	1734	1560.43	8.91821	107
FBgn0029094	1130.17	956.603	67.2996	495
FBgn0004860	5931.69	5758.13	16.1361	714.397
FBgn0034710	1713	1539.43	0.084485	1
FBgn0031580	566	392.774	1.65564	5
FBgn0030033	3426	3252.43	0.082595	2.065
FBgn0038531	1383	1209.43	0	0
FBgn0262595	543	369.781	0.351718	1
FBgn0004404	593.998	420.766	1432.27	4633.68
FBgn0037199	649.232	475.95	44.7116	163.622
FBgn0040098	792	618.674	0	0
FBgn0033249	1379.5	1205.93	0	0
FBgn0039482	901	727.622	0.178745	1
FBgn0034950	3184	3010.43	3.67222	85
FBgn0039217	2337.86	2164.3	0.044333	0.738
FBgn0032475	4678.77	4505.2	30.5125	1056.95
FBgn0051664	2003.33	1829.77	0.071079	1
FBgn0019936	564	390.775	3624.76	10891
FBgn0023506	1729	1555.43	11.957	143
FBgn0260026	1186.29	1012.78	2.17251	16.918
FBgn0035380	1631	1457.43	0	0
FBgn0000173	917.207	743.833	202.037	1155.5
FBgn0027584	1893.25	1719.68	0.075629	1
FBgn0030313	934	760.616	0.512974	3
FBgn0011710	2026	1852.43	155.304	2212
FBgn0038640	2394	2220.43	10.1332	173
FBgn0051785	1487	1313.43	0	0
FBgn0083228	4005.92	3832.35	0.241338	7.111
FBtr0304153	426	252.857	0	0
FBgn0032901	4572.08	4398.51	53.8448	1821
FBgn0053054	705.549	532.254	17.0353	69.716
FBgn0033919	2663.99	2490.43	15.8759	304
FBgn0046113	3004	2830.43	0.04595	1
FBgn0260742	1858.96	1685.39	95.8429	1242
FBgn0014018	3080.82	2907.25	83.3431	1863
FBgn0000108	5585.88	5412.32	1.08214	45.032
FBgn0032054	1550.9	1377.33	43.3425	459
FBgn0039233	708	534.703	39.6473	163
FBgn0051054	523	349.79	7.35963	19.794
FBgn0030181	1100.96	927.39	0.140241	1
FBgn0040096	612	438.758	2.07497	7
FBgn0014454	858	684.634	0	0
FBgn0039042	672	498.713	0.260788	1
FBgn0053792	678	504.712	0	0
FBgn0262881	318	144.951	0	0
FBgn0051614	825	651.66	52.0098	260.595
FBgn0032646	1526	1352.43	56.5458	588
FBgn0030477	1282	1108.43	0.704013	6
FBgn0033388	1932.68	1759.11	7.46737	101
FBgn0032775	2549.12	2375.55	94.5418	1726.83
FBgn0038412	2011	1837.43	0.070783	1
FBgn0050278	1033.33	859.829	0	0
FBgn0026778	1484	1310.43	6.84814	69
FBgn0037428	1270	1096.43	0	0
FBgn0003942	592	418.768	4651.87	14978.3
FBgn0263973	6235.62	6062.05	0.665092	31
FBgn0033199	1479	1305.43	18.1493	182.17
FBgn0036529	2199	2025.43	0	0
FBgn0024995	1181	1007.43	0.258198	2
FBgn0029840	7082.68	6909.12	19.7439	1048.86
FBgn0036953	1207.5	1033.93	0	0
FBgn0039682	579.978	406.749	30.6962	96
FBgn0052821	354	180.926	0.001384	0.002
FBgn0263072	8956.96	8783.39	0.214556	14.49
FBgn0264959	3276.08	3102.52	66.1503	1578
FBgn0030541	2197	2023.43	0.128552	2
FBgn0035872	2799.64	2626.08	125.697	2538
FBgn0260431	1598	1424.43	3.62191	39.668
FBgn0050001	1327	1153.43	7.44201	66
FBgn0034144	1664	1490.43	0	0
FBgn0051029	3002	2828.43	1.93127	42
FBgn0030959	1894	1720.43	31.9359	422.453
FBgn0051961	1335.53	1161.96	25.8559	231
FBgn0040228	730	556.697	35.2774	151
FBgn0010269	1655.96	1482.39	26.7594	305
FBgn0028532	867	693.63	0	0
FBgn0045866	807	633.666	264.975	1291
FBgn0033203	1243	1069.43	0	0
FBgn0033128	1188	1014.43	30.1289	235
FBgn0052598	967	793.594	0.23637	1.442
FBgn0050042	852	678.639	0.384032	2.004
FBgn0262636	4056.69	3883.12	1.30624	39
FBgn0026181	5765.19	5591.62	66.778	2870.99
FBgn0015039	1667	1493.43	0	0
FBgn0013300	663	489.715	0	0
FBgn0029957	2688	2514.43	30.9314	598
FBgn0036927	1752.59	1579.02	3.29466	40
FBgn0051089	1408	1234.43	0	0
FBgn0027532	3641	3467.43	23.2553	620
FBgn0053100	2516.03	2342.46	31.341	564.478
FBgn0041234	1221	1047.43	0.372506	3
FBgn0036282	2165	1991.43	0.979635	15
FBgn0011655	3257.81	3084.25	54.6935	1297.02
FBgn0053117	522	348.791	0	0
FBgn0262900	490	316.809	9.03159	22
FBgn0033065	1659.78	1486.21	4.37551	50
FBgn0085297	373	199.918	0	0
FBgn0041103	948	774.613	0	0
FBgn0039598	1236	1062.43	0	0
FBgn0037123	826	652.659	0	0
FBgn0052984	1935	1761.43	6.00782	81.366
FBgn0010808	940	766.615	115.025	678
FBgn0039224	1837	1663.43	0	0
FBgn0034982	2537.39	2363.83	33.1071	601.725
FBgn0046225	2063.78	1890.22	15.2816	222.096
FBgn0031853	3017	2843.43	0.04574	1
FBgn0261836	25828.9	25651.7	69.9098	13788.4
FBgn0036964	903	729.622	26.7382	150
FBgn0039169	3490	3316.43	10.6488	271.539
FBgn0004926	1128	954.435	396.812	2912
FBgn0034792	2515.7	2342.14	87.7372	1580
FBgn0039857	966.906	793.5	4763.9	29065
FBgn0036274	1968	1794.43	0	0
FBgn0051211	2883.73	2710.17	48.661	1014
FBgn0259229	2477	2303.43	0	0
FBgn0034002	2239.38	2065.82	12.2397	194.412
FBgn0037931	2946	2772.43	13.1352	280
FBgn0036805	858.173	684.806	96.6696	509
FBgn0004108	3339.9	3166.34	28.1367	685.001
FBgn0039141	3046.41	2872.84	24.756	546.831
FBgn0035501	1910.68	1737.12	0.898445	12
FBgn0033784	2098.95	1925.38	16.2756	240.943
FBtr0347010	1428	1254.43	0	0
FBgn0010313	4587.16	4413.6	1.95542	66.359
FBgn0025519	1977	1803.43	31.5873	438
FBgn0020620	2690.15	2516.58	92.9735	1799
FBgn0265608	583	409.77	0	0
FBgn0013323	955.478	781.969	0.332644	2
FBgn0034087	5880.63	5707.07	61.5532	2701
FBgn0000644	963	789.598	0.164715	1
FBgn0038201	2056.5	1882.93	0	0
FBgn0025839	520.005	346.802	131.258	350
FBgn0004959	2094.34	1920.77	0.067711	1
FBgn0039836	1075	901.435	5.19407	36
FBgn0030151	1479.71	1306.15	117.199	1177
FBgn0031749	1363	1189.43	0.328035	3
FBgn0002466	6075.73	5902.17	37.8795	1719
FBgn0024293	1329	1155.43	0	0
FBgn0052066	2119.62	1946.05	113.414	1697
FBgn0017550	2698.5	2524.94	75.3071	1462
FBgn0266671	2405	2231.43	28.5013	489
FBgn0033467	562	388.776	5.35253	16
FBgn0034564	474	300.822	112.842	261
FBgn0261505	1357.66	1184.09	13.5438	123.308
FBgn0037138	2723.45	2549.89	36.724	720
FBgn0005649	3265.27	3091.7	86.8245	2063.96
FBgn0053783	495	321.806	0	0
FBgn0037084	1410.23	1236.67	14.8288	141
FBgn0031345	684	510.709	0	0
FBgn0015737	2360	2186.43	240.781	4047.8
FBgn0036716	2504	2330.43	0.061559	1.103
FBgn0039492	3925.26	3751.7	41.6346	1201
FBgn0020643	416	242.869	0	0
FBgn0260761	919.437	746.056	0.174328	1
FBgn0014011	1761.96	1588.39	82.0718	1002.33
FBgn0026741	740	566.693	30.7773	134.103
FBgn0037379	3757.16	3583.59	24.6428	679
FBgn0037679	1788.86	1615.29	9.25946	115
FBgn0040397	4671.92	4498.35	4.60784	159.372
FBgn0263848	615	441.755	0	0
FBgn0037027	3367.18	3193.61	27.6113	678
FBgn0029727	1985	1811.43	0	0
FBgn0027575	3977.98	3804.41	0.787115	23.024
FBgn0021856	937.52	764.126	86.1241	506
FBgn0028543	1435	1261.43	46.8929	454.812
FBgn0004117	1499.47	1325.9	0.098091	1
FBgn0013763	1541.17	1367.6	1514.94	15930
FBgn0030374	480.5	307.317	0	0
FBgn0038440	1089	915.435	0	0
FBgn0283494	1065	891.435	198.859	1363
FBgn0030789	1606.24	1432.68	17.1909	189.368
FBgn0030968	881.619	708.243	17.2617	94.001
FBgn0030801	1086.81	913.249	14.3985	101.104
FBgn0028509	4066.62	3893.05	26.292	787
FBgn0053469	650.944	477.661	0.272282	1
FBgn0036771	1485	1311.43	15.9448	160.778
FBgn0085484	1590	1416.43	19.0988	208
FBgn0033352	4050.45	3876.88	51.0589	1522
FBgn0030039	1044	870.435	17.9302	120
FBgn0027548	3325.16	3151.59	41.3486	1001.96
FBgn0026441	3216.97	3043.4	31.1108	728
FBgn0284257	2238.65	2065.08	41.6927	662
FBgn0004778	580	406.771	0	0
FBgn0085444	4400.94	4227.37	25.5049	829
FBgn0027453	1949	1775.43	46.8816	639.982
FBgn0262867	4812.82	4639.25	0.19624	7
FBgn0025583	367	193.92	0	0
FBgn0037614	1974.53	1800.97	18.1097	250.771
FBgn0035231	1697	1523.43	1.9662	23.031
FBgn0031903	2375	2201.43	0.118158	2
FBgn0029962	3136.36	2962.79	0.088224	2.01
FBgn0045469	1194	1020.43	3.31381	26
FBgn0262937	2373	2199.43	37.845	640
FBgn0034956	1741.51	1567.94	2.57141	31
FBgn0031859	976.25	802.829	0	0
FBgn0034623	883	709.626	0	0
FBgn0031879	11649.7	11476.2	0.045331	4.002
FBgn0001316	7884.37	7710.8	172.208	10209.7
FBgn0026402	1349	1175.43	20.8017	188
FBgn0267105	291	117.957	0	0
FBgn0261963	2529.5	2355.93	0	0
FBgn0086778	5261.91	5088.34	0.411889	16.116
FBgn0034033	506.329	333.131	34.3564	88
FBgn0039201	2423.61	2250.05	0.982646	17
FBgn0262533	995.254	821.696	2.53236	15.999
FBgn0031217	1475	1301.44	59.1614	592
FBgn0033762	2537.33	2363.76	19.5878	356
FBgn0262024	352	178.927	0	0
FBgn0052267	489	315.81	42.4181	103
FBgn0038515	1847.9	1674.34	24.4684	315
FBgn0031815	2101.51	1927.95	27.9957	415
FBgn0035976	1927.04	1753.47	18.6914	252.001
FBgn0261554	5327.1	5153.53	20.8221	825.068
FBgn0036871	458	284.833	0.000423	0.001
FBgn0036990	1029	855.435	27.4392	180.476
FBgn0022774	1501	1327.43	75.4426	770
FBgn0001974	1769	1595.43	19.6461	241
FBgn0284223	4602	4428.44	1.8538	63.121
FBgn0038439	6918	6744.44	0	0
FBgn0020655	2081.83	1908.26	52.139	765
FBgn0034577	1918	1744.43	116.373	1560.88
FBgn0051450	581	407.77	46.5668	146
FBgn0086444	2791	2617.43	26.4844	533
FBgn0267523	123	48.873	4845.7	1820.88
FBgn0039371	867.5	694.137	0	0
FBgn0034924	1875	1701.43	0.535084	7
FBgn0030344	4054	3880.43	37.1698	1109
FBgn0035511	552	378.779	0.343363	1
FBgn0030417	2853	2679.43	4.09785	84.423
FBgn0051788	387	213.893	0	0
FBgn0039705	2312.8	2139.23	55.3252	910.001
FBgn0263390	2356.82	2183.25	0.165337	2.775
FBgn0033185	2142.56	1968.99	14.7299	223
FBgn0023525	1166.94	993.374	7.72464	59
FBgn0031824	1441	1267.43	17.6499	172
FBgn0029964	622	448.744	0	0
FBgn0053558	5281.76	5108.19	71.6639	2814.68
FBgn0038530	742	568.692	4.57396	20
FBgn0033558	2783	2609.44	0.099683	2
FBgn0034585	2319	2145.43	33.3206	549.652
FBgn0052687	2405.98	2232.41	10.8945	187
FBgn0260771	2049	1875.43	12.0666	174
FBgn0038639	2334.93	2161.36	12.9977	216
FBgn0085440	2920.82	2747.25	0.190714	4.028
FBgn0261983	2993.67	2820.1	31.4396	681.714
FBgn0261014	3020.28	2846.71	337.151	7379.54
FBgn0085411	2967.87	2794.3	0.279985	6.016
FBgn0039218	405	231.882	71.793	128
FBgn0033252	4372.64	4199.07	0.2172	7.013
FBgn0031678	2267	2093.43	74.3532	1196.8
FBgn0038357	1127	953.435	0	0
FBgn0037304	1854.81	1681.25	0.618869	8
FBgn0040271	4620.05	4446.48	33.4751	1144.45
FBgn0032259	1562.59	1389.03	11.7571	125.566
FBgn0260969	679	505.711	0	0
FBgn0261803	1444.15	1270.59	0.350179	3.422
FBgn0030748	2107.4	1933.84	44.0377	654.793
FBgn0039130	1562	1388.43	111.377	1189
FBgn0020279	4939.38	4765.82	242.798	8897
FBgn0034795	4682	4508.44	16.9649	588.083
FBgn0015756	761.654	588.338	4582.82	20731
FBgn0035839	920	746.618	7.49048	43
FBgn0037958	2492	2318.43	18.0073	321
FBgn0260653	2362.49	2188.93	0.237667	4
FBgn0034427	1273	1099.43	0	0
FBgn0032374	948.021	774.58	0.503726	3
FBgn0041233	1200	1026.43	0.253418	2
FBgn0033602	1386	1212.43	0	0
FBgn0039594	3577.09	3403.53	0.343916	9
FBgn0040653	592.5	419.274	0	0
FBgn0038672	1321.83	1148.26	9.62759	85
FBgn0030004	2683	2509.43	3.36881	65
FBgn0051357	1681	1507.43	26.8961	311.737
FBgn0051550	2759	2585.44	49.6001	986
FBgn0037980	1795.89	1622.33	10.021	125
FBgn0036211	1297.95	1124.38	59.9308	518.113
FBgn0039612	2099	1925.43	252.966	3745
FBgn0034221	1700	1526.43	5.96429	70
FBgn0033097	1278	1104.43	0	0
FBgn0002973	3309.18	3135.62	5.01882	121.001
FBgn0035209	528	354.787	93.1119	254
FBgn0013334	4854.19	4680.63	19.7007	709.002
FBgn0038803	2603.13	2429.56	22.3227	416.999
FBgn0032217	2080	1906.43	55.6548	815.803
FBgn0259113	4624	4450.44	29.6034	1012.99
FBgn0034225	2121.7	1948.13	1.30824	19.596
FBgn0283712	4681.27	4507.7	37.0467	1284
FBgn0030745	1774.35	1600.79	43.1071	530.571
FBgn0033725	1547.35	1373.78	3.02951	32.001
FBgn0053265	5578	5404.44	0	0
FBgn0041249	1137	963.435	0	0
FBgn0034145	4029.51	3855.95	0.134918	4
FBgn0262361	377	203.916	0	0
FBgn0036398	12674.4	12500.8	33.6293	3232.33
FBgn0038009	411	237.873	0	0
FBgn0036987	1371.91	1198.34	13.8921	128
FBgn0005660	3238.26	3064.7	10.6147	250.126
FBgn0041247	1417	1243.43	0	0
FBgn0029716	2246	2072.43	0.251026	4
FBgn0259682	1661.41	1487.84	0.961558	11
FBgn0032780	1103.58	930.015	1.77209	12.672
FBgn0040890	435	261.848	73.511	148
FBgn0026754	1743	1569.43	0	0
FBgn0035056	1647	1473.43	0.264807	3
FBgn0053928	543	369.781	0.351718	1
FBgn0284252	3780.18	3606.62	57.8781	1605
FBgn0086532	1755.88	1582.32	116.964	1423
FBgn0001285	1397	1223.43	0.106306	1
FBgn0083940	2585.49	2411.92	0.701966	13.018
FBgn0031633	1194.99	1021.42	85.3119	670
FBgn0085212	533	359.784	11.2062	31
FBgn0003254	4015.04	3841.48	0.067712	2
FBgn0000567	5417.78	5244.21	2.66616	107.504
FBgn0029931	1167	993.435	0	0
FBgn0026391	1140	966.435	0	0
FBgn0038845	1674	1500.43	0.086681	1
FBgn0034136	3040	2866.43	0.226865	5
FBgn0052772	2405.72	2232.15	19.5225	335.057
FBgn0016977	18287.4	18113.8	47.6906	6642.08
FBgn0033461	1783.77	1610.2	0.0095	0.118
FBgn0042207	1188	1014.43	1.6667	13
FBgn0263036	853	679.639	0	0
FBgn0050381	1177.77	1004.2	15.7931	121.941
FBgn0036925	1917	1743.43	0	0
FBgn0050016	446	272.84	0	0
FBgn0011762	1569	1395.43	10.9047	117
FBgn0263326	428	254.865	0	0
FBgn0028879	5770.59	5597.02	0.046475	2.001
FBgn0031905	2252	2078.43	0.062575	1
FBgn0003373	1109	935.435	0	0
FBgn0038482	925	751.617	0.346077	2
FBgn0035960	1306	1132.43	3.21576	28
FBgn0013749	731.721	558.416	49.1433	211
FBgn0001991	8884.89	8711.32	0.10451	6.999
FBgn0039463	1587	1413.43	0	0
FBgn0053710	715	541.702	0	0
FBgn0261531	429	255.854	0	0
FBgn0039205	563.73	390.506	15.9865	48
FBgn0087002	10625.6	10452.1	2.87062	230.694
FBgn0032284	538	364.782	0	0
FBgn0000053	3012.31	2838.75	86.4872	1887.73
FBgn0260003	8910.83	8737.27	38.475	2584.73
FBgn0040648	561	387.777	0	0
FBgn0031320	1667	1493.43	15.3983	176.815
FBgn0027364	1637.5	1463.93	0	0
FBgn0051128	860	686.633	0	0
FBgn0032261	740.739	567.431	26.5808	115.969
FBgn0039304	1402	1228.43	30.1739	285
FBgn0037829	1685	1511.43	0	0
FBgn0038810	2149	1975.43	43.2556	657
FBgn0085443	4843.46	4669.9	60.0443	2155.95
FBgn0062412	953	779.61	0.667301	4
FBgn0028938	2378.18	2204.61	0.058994	1
FBgn0033480	460.061	286.894	75.2535	166
FBgn0033972	1186	1012.43	42.0068	327
FBgn0028844	641	467.723	0	0
FBgn0029172	1312	1138.43	0	0
FBgn0039797	1848.8	1675.23	11.6454	150
FBgn0035555	1645	1471.43	0	0
FBgn0034215	1243.52	1069.96	35.3725	291
FBgn0001090	2054.05	1880.49	2.59731	37.554
FBgn0034853	4537	4363.44	13.5321	454
FBgn0035955	1104	930.435	0	0
FBgn0052183	2778	2604.43	0.299624	6
FBgn0264363	414	240.87	0	0
FBgn0261434	1567	1393.43	0.093337	1
FBgn0011659	2070.36	1896.79	27.0842	395
FBgn0040230	3499.04	3325.47	19.5549	500
FBgn0033999	1444.5	1270.93	0	0
FBgn0030596	1979	1805.43	0.79241	11
FBgn0263084	338	164.934	0	0
FBgn0265146	342.5	169.429	0	0
FBgn0260962	3881	3707.43	69.4243	1979
FBgn0033990	1270.32	1096.76	13.1629	111
FBgn0032877	1065.58	892.018	17.4963	120
FBgn0053511	1248	1074.43	0.121048	1
FBgn0013683	291	117.957	4.41036	4
FBgn0030300	2632.9	2459.34	3.38455	64
FBgn0053285	767	593.682	0	0
FBgn0050484	3274	3100.43	0.29364	7
FBgn0032321	1237.85	1064.29	43.8708	359
FBgn0030898	947	773.614	0	0
FBgn0000464	7779.27	7605.7	19.0534	1114.22
FBgn0262036	817	643.664	0	0
FBgn0029174	1497.95	1324.39	158.598	1615
FBgn0035987	1481.6	1308.03	62.8824	632.424
FBgn0031092	1131	957.435	55.9664	412
FBgn0261287	877.45	704.073	0.738894	4.001
FBgn0035522	4187	4013.43	0	0
FBgn0032161	1099.55	925.983	4.77546	34
FBgn0002673	1884.57	1711	4.33275	57
FBgn0267648	4516	4342.44	0.470163	15.698
FBgn0033925	1328	1154.43	18.0256	160
FBgn0262509	7023.55	6849.98	3.47457	183.001
FBgn0266101	3652.08	3478.51	4.55776	121.9
FBgn0261599	509.917	336.713	4637.43	12006
FBgn0010774	1328	1154.43	133.79	1187.56
FBgn0261710	8211.93	8038.36	179.67	11104.6
FBgn0267728	1968	1794.43	0.072479	1
FBgn0036569	2900	2726.43	6.53529	137
FBgn0037010	1910.04	1736.47	48.3842	646
FBgn0052170	2064	1890.43	3.30232	48
FBgn0034443	497	323.804	55.0272	137
FBgn0261930	3208.33	3034.76	0.085712	2
FBgn0032880	2629.41	2455.85	140.87	2660
FBgn0030981	787	613.677	0	0
FBgn0031347	2227	2053.43	0.190011	3
FBgn0005677	4952.42	4778.86	0.192281	7.064
FBgn0036877	1652	1478.43	0.263912	3
FBgn0039873	1996	1822.43	0.214096	3
FBgn0015904	2929.95	2756.38	0.047298	1.002
FBgn0026190	1882	1708.43	0	0
FBgn0015381	3268.03	3094.47	0.060381	1.437
FBgn0031623	591	417.769	0.622635	2
FBgn0022069	2882	2708.43	35.1986	733
FBgn0267650	2367	2193.43	0.949448	16.012
FBgn0000253	1176.02	1002.57	920.53	7096
FBgn0013435	1251	1077.43	11.4676	95
FBgn0038693	8749.91	8576.35	0.563312	37.145
FBgn0263398	1607.63	1434.06	26.1194	288
FBgn0266170	1873	1699.43	0.266997	3.489
FBgn0033192	8036.42	7862.85	5.70661	345
FBgn0262873	378	204.915	0	0
FBgn0004650	6581	6407.44	1.23818	61
FBgn0030665	1765.82	1592.25	0.492238	6.026
FBgn0052783	3306	3132.43	0.82711	19.921
FBgn0025638	723.291	549.983	103.577	438
FBgn0262786	583	409.77	0	0
FBgn0040600	1073.69	900.281	72.5212	502
FBgn0020642	505	331.802	0	0
FBgn0031232	1273.58	1100.01	0.591168	5
FBgn0263144	4935.31	4761.74	62.2469	2279
FBgn0261349	1558	1384.43	1.71269	18.231
FBgn0040104	974	800.586	0.324909	2
FBgn0035528	858	684.634	140.576	740
FBgn0259227	5541	5367.44	61.8861	2554
FBgn0031733	2397	2223.43	0.058494	1
FBgn0032224	1356.13	1182.57	21.886	199
FBgn0011555	1047	873.435	0	0
FBgn0260396	457	283.834	0	0
FBgn0001565	1967.96	1794.4	112.345	1550
FBgn0000022	917	743.618	0	0
FBgn0086758	5526.78	5353.22	98.4436	4051.94
FBgn0085224	1184	1010.43	9.94386	77.255
FBgn0029854	585.937	412.705	94.5411	300
FBgn0037534	1974	1800.43	0.438376	6.069
FBgn0020379	4448.17	4274.6	11.9957	394.26
FBgn0033593	450	276.839	0	0
FBgn0039137	2649.4	2475.83	8.98286	171
FBgn0039048	2959	2785.43	0.093694	2.007
FBgn0021818	5416.37	5242.81	30.3053	1221.64
FBgn0023519	872.454	699.08	87.4495	470.051
FBgn0029903	5820.69	5647.12	70.5899	3065
FBgn0011740	4000.57	3827	17.7739	523
FBgn0050101	1545	1371.43	0.284502	3
FBgn0030660	1723.37	1549.81	12.0844	144
FBgn0038087	2514.33	2340.77	0	0
FBgn0262127	5081.06	4907.49	53.8298	2031.16
FBgn0044817	563	389.776	0	0
FBgn0010620	1717	1543.43	1.68531	20
FBgn0032205	861	687.632	10.4027	55
FBgn0026376	4531.15	4357.59	17.5796	589.001
FBgn0025724	3066	2892.43	143.798	3198
FBgn0036335	602	428.766	29.1199	96
FBgn0012042	790	616.676	3.1758	15.058
FBgn0029885	851	677.64	47.0226	245
FBgn0051735	1370.5	1196.93	0	0
FBgn0035243	726	552.698	57.6524	245
FBgn0041789	2136.49	1962.93	189.92	2866.39
FBgn0003356	862	688.632	0	0
FBgn0264487	604	430.765	0.301925	1
FBgn0038377	1199	1025.43	0	0
FBgn0026196	1813	1639.43	115.745	1459
FBgn0266918	2356	2182.43	81.7025	1371
FBgn0027615	1626.4	1452.83	17.5461	196
FBgn0005590	1459.85	1286.29	0.000343	0.004
FBgn0035162	4243	4069.43	374.027	11703
FBgn0038756	405.5	232.38	0	0
FBgn0259166	3602.12	3428.55	26.5917	701
FBgn0038833	681	507.711	0	0
FBgn0031803	1515	1341.43	0	0
FBgn0003139	1649.33	1475.77	45.7392	518.999
FBgn0010583	3103.03	2929.47	49.3247	1111
FBgn0042696	4636.23	4462.66	0.380207	13.046
FBgn0036159	1354.78	1181.21	25.985	236
FBgn0034400	8510.3	8336.73	54.306	3481
FBgn0261597	640.792	467.516	8980.56	32282
FBgn0263346	6089.65	5916.08	31.6553	1439.93
FBgn0030104	756	582.688	0	0
FBgn0033096	1290	1116.43	0.349484	3
FBgn0038596	494	320.807	0	0
FBgn0033900	1963.34	1789.78	7.94482	109.331
FBgn0020646	263	89.979	0	0
FBgn0052971	759.101	585.786	0.444048	2
FBgn0263750	1893.12	1719.56	7.83056	103.531
FBgn0031356	2357	2183.43	60.5787	1017
FBgn0033932	2475	2301.43	0.056512	1
FBgn0040754	423	249.86	64.2109	123.358
FBgn0036490	743	569.692	0	0
FBgn0032235	1649	1475.43	1.72445	19.563
FBgn0085332	420	246.864	0	0
FBgn0034117	1725.18	1551.61	51.8018	618
FBgn0021767	3216.7	3043.13	0.384809	9.003
FBgn0263606	927	753.616	5.69512	33
FBgn0039210	2094	1920.43	12.6643	187
FBgn0283728	922.483	749.1	7.81289	45
FBgn0032341	4742.65	4569.08	27.4117	963
FBgn0036915	2133.3	1959.74	31.8235	479.52
FBgn0002873	7234.83	7061.26	29.5987	1607
FBgn0033216	1189	1015.43	0	0
FBgn0053858	1023	849.435	0.250113	1.634
FBgn0029708	3433.27	3259.7	0.079798	2
FBgn0265199	549	375.78	0	0
FBgn0037662	1525	1351.43	0.577425	6
FBgn0013347	617	443.753	136.872	467
FBgn0259740	538.69	365.476	194.3	546
FBgn0033131	626	452.737	0.287272	1
FBgn0051146	5835.72	5662.16	0.482366	21
FBgn0031910	1321	1147.43	0.340042	3
FBgn0285910	1792	1618.43	137.738	1714
FBgn0038612	857	683.635	13.127	69
FBgn0015331	1995	1821.43	43.771	613
FBgn0000439	2739	2565.43	0	0
FBgn0030670	1380.88	1207.32	43.3056	402
FBgn0000394	1614.18	1440.62	39.5439	438.016
FBgn0266667	2284	2110.43	21.8037	353.804
