Name	Length	EffectiveLength	TPM	NumReads
FBgn0051128	860	678.496	0	0
FBgn0032261	771.464	590.015	27.3794	142.668
FBgn0039304	1402	1220.27	37.1164	400
FBgn0037829	1685	1503.27	0	0
FBgn0038810	2149	1967.27	46.6787	811
FBgn0085443	4887.03	4705.3	59.1135	2456.47
FBgn0062412	953	771.448	0.880658	6
FBgn0028938	2379.5	2197.77	0	0
FBgn0033480	460.05	278.754	73.5225	181
FBgn0033972	1186	1004.27	46.2269	410
FBgn0028844	641	459.603	0	0
FBgn0029172	1312	1130.27	0	0
FBgn0039797	1850.1	1668.38	10.859	160
FBgn0035555	1645	1463.27	0	0
FBgn0034215	1236.09	1054.37	33.2914	310
FBgn0001090	2053.82	1872.09	3.08791	51.054
FBgn0034853	4537	4355.27	13.5452	521
FBgn0035955	1104	922.274	0	0
FBgn0052183	2778	2596.27	0.130838	3
FBgn0264363	414	232.751	0	0
FBgn0261434	1567	1385.27	0	0
FBgn0011659	2070.44	1888.72	24.46	408
FBgn0040230	3472.78	3291.05	18.9918	552
FBgn0033999	1434.14	1252.41	0.090409	1
FBgn0030596	1979	1797.27	0.756014	12
FBgn0263084	338	156.807	0	0
FBgn0265146	342.5	161.392	0	0
FBgn0260962	3881	3699.27	69.3289	2265
FBgn0033990	1252.72	1070.99	14.8014	140
FBgn0032877	1064.86	883.138	18.8474	147
FBgn0053511	1248	1066.27	0.84954	8
FBgn0013683	291	109.835	4.12364	4
FBgn0030300	2630.01	2448.28	3.69991	80
FBgn0053285	767	585.561	0	0
FBgn0050484	3274	3092.27	0.402789	11
FBgn0032321	1241.56	1059.83	47.8634	448
FBgn0030898	947	765.456	0	0
FBgn0000464	7759.1	7577.37	17.6456	1180.84
FBgn0262036	817	635.536	0	0
FBgn0029174	1498.05	1316.32	162.579	1890
FBgn0035987	1501.78	1320.06	57.784	673.655
FBgn0031092	1131	949.274	51.8872	435
FBgn0261287	1021.06	839.47	1.07906	8.001
FBgn0035522	4187	4005.27	0.113081	4
FBgn0032161	1100.8	919.072	4.92803	40
FBgn0002673	1898.53	1716.8	4.28703	65
FBgn0267648	4516	4334.27	0.43958	16.826
FBgn0033925	1328	1146.27	20.1514	204
FBgn0262509	6869.1	6687.38	3.42079	202.032
FBgn0266101	3616.72	3435	4.94651	150.059
FBgn0261599	509.35	328.018	4318.05	12509
FBgn0010774	1328	1146.27	115.08	1165
FBgn0261710	8233.19	8051.46	158.355	11260.1
FBgn0267728	1968	1786.27	0.063389	1
FBgn0036569	2900	2718.27	5.33187	128
FBgn0037010	1902.74	1721.02	47.4365	721
FBgn0052170	2064	1882.27	2.69007	44.718
FBgn0034443	497	315.676	43.4017	121
FBgn0261930	3210.55	3028.83	0.037607	1.006
FBgn0032880	2627.1	2445.37	131.318	2836
FBgn0030981	787	605.551	0	0
FBgn0031347	2227	2045.27	0.110724	2
FBgn0005677	4952.42	4770.7	0.16684	7.028
FBgn0036877	1652	1470.27	0.308052	4
FBgn0039873	1996	1814.27	0	0
FBgn0015904	2929.95	2748.22	0.045113	1.095
FBgn0026190	1882	1700.27	0	0
FBgn0015381	3267.97	3086.25	0.05268	1.436
FBgn0031623	591	409.64	1.10566	4
FBgn0022069	2882	2700.27	31.9529	762
FBgn0267650	2367	2185.27	0.755407	14.579
FBgn0000253	1178.51	996.907	956.811	8424
FBgn0013435	1251	1069.27	9.10694	86
FBgn0038693	8774.39	8592.66	0.660138	50.095
FBgn0263398	1573.47	1391.74	23.7567	292.001
FBgn0266170	1873	1691.27	0.456619	6.82
FBgn0033192	7991.47	7809.75	4.94402	341
FBgn0262873	378	196.793	0.575377	1
FBgn0004650	6581	6399.27	1.61018	91
FBgn0030665	1740.64	1558.91	0.582904	8.025
FBgn0052783	3306	3124.27	0.967136	26.685
FBgn0025638	724.763	543.332	111.702	536
FBgn0262786	583	401.641	0	0
FBgn0040600	1119.69	938.128	67.3473	557.981
FBgn0020642	505	323.671	0	0
FBgn0031232	1274.09	1092.37	0.207312	2
FBgn0263144	4899.05	4717.32	59.3356	2472
FBgn0261349	1558	1376.27	0.74194	9.018
FBgn0040104	974	792.423	0.714456	5
FBgn0035528	858	676.497	154.154	921
FBgn0259227	5541	5359.27	64.1232	3035
FBgn0031733	1994	1812.27	0	0
FBgn0032224	1356.04	1174.32	19.2845	200
FBgn0011555	1047	865.274	0	0
FBgn0260396	457	275.705	0	0
FBgn0001565	1965.2	1783.48	118.343	1864
FBgn0000022	917	735.475	0	0
FBgn0086758	5449.77	5268.05	101.234	4709.9
FBgn0085224	1184	1002.27	8.24706	73
FBgn0029854	588.097	406.732	100.22	360
FBgn0037534	1974	1792.27	0.063177	1
FBgn0020379	4461.95	4280.23	11.1647	422.039
FBgn0033593	450	268.71	0	0
FBgn0039137	2677.93	2496.2	9.84335	217
FBgn0039048	2959	2777.27	0.122311	3
FBgn0021818	5414.72	5233	28.9297	1337
FBgn0023519	870.713	689.2	86.4178	526
FBgn0029903	5828.77	5647.04	63.6227	3173
FBgn0011740	4000.38	3818.66	19.333	652
FBgn0050101	1545	1363.27	0.332231	4
FBgn0030660	1706.14	1524.41	10.1144	136.17
FBgn0038087	2514.33	2332.61	0	0
FBgn0262127	5069	4887.27	53.2915	2300.18
FBgn0044817	563	381.646	0.703394	2.371
FBgn0010620	1717	1535.27	1.32754	18
FBgn0032205	861	679.495	9.66506	58
FBgn0026376	4535.01	4353.28	17.8691	687
FBgn0025724	3066	2884.27	142.192	3622
FBgn0036335	602	420.639	32.5716	121
FBgn0012042	790	608.548	2.76787	14.876
FBgn0029885	851	669.516	49.2147	291
FBgn0051735	1370.5	1188.77	0	0
FBgn0035243	726	544.58	66.3271	319
FBgn0041789	2133.69	1951.97	193.994	3344.25
FBgn0003356	862	680.494	0	0
FBgn0264487	604	422.638	0	0
FBgn0038377	1199	1017.27	0	0
FBgn0026196	1813	1631.27	112.83	1625.51
FBgn0266918	2356	2174.27	80.7198	1550
FBgn0027615	1623.39	1441.67	17.8288	227
FBgn0005590	1466	1284.27	0	0
FBgn0035162	4245.27	4063.55	353.578	12689
FBgn0038756	405.5	224.262	0	0
FBgn0259166	3684.55	3502.83	25.1492	778
FBgn0038833	681	499.593	0	0
FBgn0031803	1515	1333.27	0	0
FBgn0003139	1643.35	1461.62	44.932	579.999
FBgn0010583	3055.58	2873.85	44.4434	1128
FBgn0042696	4625.09	4443.36	0.331279	13
FBgn0036159	1355.37	1173.64	27.4962	285
FBgn0034400	8519.11	8337.39	52.7351	3883
FBgn0261597	640.965	459.567	8615.57	34968
FBgn0263346	6118.05	5936.33	31.1071	1630.85
FBgn0030104	756	574.564	0	0
FBgn0033096	1290	1108.27	0.102168	1
FBgn0038596	494	312.677	0	0
FBgn0033900	1997.53	1815.8	7.95917	127.636
FBgn0020646	263	81.864	0	0
FBgn0052971	752.104	570.668	0.992084	5
FBgn0263750	1849.77	1668.05	7.20213	106.098
FBgn0031356	2357	2175.27	57.8313	1111
FBgn0033932	2475	2293.27	0.049375	1
FBgn0040754	423	241.739	56.4998	120.623
FBgn0036490	743	561.567	0	0
FBgn0032235	1649	1467.27	1.3119	17
FBgn0085332	420	238.743	0	0
FBgn0034117	1727.72	1545.99	57.2747	782
FBgn0021767	3202.04	3020.32	0.637669	17.009
FBgn0263606	927	745.469	6.22754	41
FBgn0039210	2094	1912.27	15.3952	260
FBgn0283728	928.673	747.142	4.84964	32
FBgn0032341	4741.84	4560.11	27.7606	1118
FBgn0036915	2140.59	1958.86	31.9785	553.223
FBgn0002873	7216.99	7035.27	28.8095	1790
FBgn0033216	1189	1007.27	0	0
FBgn0053858	1023	841.274	0.170427	1.266
FBgn0029708	3370.39	3188.67	0.177551	5
FBgn0265199	549	367.649	0	0
FBgn0037662	1525	1343.27	0.674354	8
FBgn0013347	617	435.629	150.496	579
FBgn0259740	542.606	361.262	208.744	666.001
FBgn0033131	626	444.619	0.764005	3
FBgn0051146	5835.69	5653.97	0.420561	21
FBgn0031910	1321	1139.27	0.099388	1
FBgn0285910	1792	1610.27	148.581	2113
FBgn0038612	857	675.5	11.7337	70
FBgn0015331	1995	1813.27	46.6466	747
FBgn0000439	2739	2557.27	8.9e-05	0.002
FBgn0030670	1383	1201.27	45.0556	478
FBgn0000394	1571.54	1389.81	43.6689	536.001
FBgn0266667	2284	2102.27	21.5296	399.726
FBgn0050360	2150.74	1969.01	0.230025	4
FBgn0001612	3571	3389.27	22.2548	666.143
FBgn0039591	2274	2092.27	0	0
FBgn0031900	2185	2003.27	0	0
FBgn0083953	428	246.734	58.2824	127
FBgn0020909	1301	1119.27	31.7655	314
FBgn0034242	876.378	694.861	33.4055	205
FBgn0037153	4097.31	3915.58	4.599	159.036
FBgn0034232	692	510.59	25.0593	113
FBgn0031094	1094	912.274	26.1371	210.581
FBgn0040366	1690.33	1508.61	3.30248	44
FBgn0035006	1766	1584.27	0	0
FBgn0036376	2780.04	2598.32	76.6543	1759
FBgn0033041	1280	1098.27	0	0
FBgn0029818	2388	2206.27	58.507	1140
FBgn0031299	3016.1	2834.38	1.21661	30.454
FBgn0014031	1410	1228.27	2.12029	23
FBgn0051677	662	480.593	0	0
FBgn0030174	2164.63	1982.91	0.514926	9.017
FBgn0262536	624	442.62	0	0
FBgn0085569	483	301.687	1.12597	3
FBgn0034598	4403.01	4221.28	51.4746	1919
FBgn0267691	590	408.64	0	0
FBgn0011289	1593.67	1411.95	127.028	1584
FBgn0033717	2089.21	1907.48	270.212	4552
FBgn0026401	6612.11	6430.39	23.0145	1307
FBgn0028572	2344.55	2162.82	16.2818	311.001
FBgn0040337	1412	1230.27	16.6586	181
FBgn0037422	1518	1336.27	0	0
FBgn0040394	1936	1754.27	75.5129	1169.92
FBgn0261401	1872	1690.27	0.066989	1
FBgn0031082	1129	947.274	0.119533	1
FBgn0031980	457.159	275.864	7719.86	18808
FBgn0016053	1211	1029.27	0.055895	0.508
FBgn0033669	1140.96	959.234	113.557	962
FBgn0262982	584	402.641	0	0
FBgn0035763	2346.91	2165.18	60.611	1159
FBgn0086611	543	361.649	0.016022	0.051
FBgn0250823	2922.78	2741.05	74.1085	1794
FBgn0011606	4135.49	3953.77	49.917	1743
FBgn0037174	1383.33	1201.61	0	0
FBgn0032782	1604	1422.27	18.3904	231
FBgn0032507	1191	1009.27	0	0
FBgn0053533	548.91	367.558	0.924182	3
FBgn0267383	660	478.593	0	0
FBgn0020622	3501.26	3319.53	20.8414	611
FBgn0030013	1216.63	1034.91	40.2633	368
FBgn0036550	1004	822.274	0.275408	2
FBgn0283478	1584.09	1402.36	154.38	1912
FBgn0034769	691	509.59	0	0
FBgn0052010	4301.47	4119.74	0.405968	14.771
FBgn0027948	7417.97	7236.24	97.3754	6223
FBgn0260407	707	525.587	32.3154	150
FBgn0037485	1894	1712.27	0	0
FBgn0036547	1184.02	1002.3	2.93724	26
FBgn0001320	2005.5	1823.77	0	0
FBgn0266582	976	794.418	129.847	911
FBgn0085423	6024.44	5842.71	33.5851	1733
FBgn0022710	7230.37	7048.65	1.34622	83.803
FBgn0031149	2677.67	2495.94	201.923	4451
FBgn0036848	1233	1051.27	41.2521	383
FBgn0000181	1047.83	866.216	1381.95	10572
FBgn0037722	1295	1113.27	20.8504	205
FBgn0034177	1482	1300.27	6.87947	79
FBgn0030608	4598	4416.27	0.051279	2
FBgn0038925	1191.12	1009.39	59.005	526
FBgn0032773	1968.07	1786.34	148.579	2344
FBgn0043539	565	383.673	0	0
FBgn0024182	5450	5268.27	26.6247	1238.77
FBgn0030420	2822.38	2640.65	28.9745	675.716
FBgn0031365	534	352.651	0	0
FBgn0050046	2669.14	2487.41	35.9163	789
FBgn0029835	3397.8	3216.08	0.070415	2
FBgn0003074	2288.83	2107.11	124.724	2321
FBgn0001147	2237	2055.27	0	0
FBgn0053914	2067.43	1885.71	1.44112	24
FBgn0028416	242	60.908	0	0
FBgn0035273	1242	1060.27	0	0
FBgn0001987	4062.95	3881.23	16.4832	565
FBgn0260997	1158	976.274	0.794657	6.852
FBgn0030376	5847.5	5665.77	0	0
FBgn0030271	671.476	490.067	5.31416	23
FBgn0032243	3793.71	3611.98	8.24467	262.999
FBgn0038568	771	589.56	0	0
FBgn0033377	2443	2261.27	89.7821	1793
FBgn0038536	1046	864.274	70.0915	535
FBgn0028948	942	760.462	0	0
FBgn0261283	3819.41	3637.68	427.281	13727
FBgn0038402	1345.55	1163.82	0.344219	3.538
FBgn0000564	702	520.589	0	0
FBgn0036324	1422.34	1240.62	0.365077	4
FBgn0036759	1088.41	906.684	4.37094	35
FBgn0250874	1729.99	1548.26	175.156	2395
FBgn0035743	426.613	245.364	0.461479	1
FBgn0001942	1574.32	1392.59	3877.87	47693
FBgn0037469	914	732.475	22.415	145
FBgn0283477	1502.25	1320.52	161.959	1888.81
FBgn0001255	1094	912.274	0.744713	6
FBgn0031157	1241.97	1060.25	36.6311	343
FBgn0031461	2710.45	2528.73	23.5082	524.999
FBgn0038124	920	738.472	0	0
FBgn0041184	3483.72	3302	23.2153	677
FBgn0039835	704	522.588	31.8508	147
FBgn0025837	1986	1804.27	0	0
FBgn0028884	905	723.475	0	0
FBgn0030836	1571	1389.27	0.24451	3
FBgn0030025	746	564.566	43.5219	217
FBgn0039315	1334	1152.27	0.393067	4
FBgn0053517	5443.27	5261.54	0.13828	6.425
FBgn0030163	1182.67	1000.94	0	0
FBgn0014135	4044.25	3862.52	2.57973	88
FBgn0283678	1211	1029.27	0	0
FBgn0010263	3754.03	3572.3	0.316968	10
FBgn0033748	1781.32	1599.6	2.96778	41.926
FBgn0030893	2500.98	2319.25	92.908	1903
FBgn0262955	3783.4	3601.67	54.3568	1729
FBgn0051184	494.77	313.448	109.698	303.669
FBgn0005633	1128	946.274	0	0
FBgn0262855	665	483.593	0	0
FBgn0027553	2226	2044.27	18.8877	341
FBgn0038700	1577.5	1395.77	0	0
FBgn0020305	1185	1003.27	51.5774	457
FBgn0283432	2188	2006.27	0.3883	6.88
FBgn0053872	595	413.64	2.14805	7.847
FBgn0027616	2746.88	2565.15	71.2006	1613
FBgn0036367	918	736.474	0.153746	1
FBgn0037794	2006	1824.27	10.3655	167
FBgn0052024	743	561.567	2.62123	13
FBgn0033027	750.92	569.484	3.77777	19
FBgn0032740	612.75	431.376	0	0
FBgn0261397	6177.16	5995.43	26.5916	1408
FBgn0031104	591	409.64	0	0
FBgn0264326	6849	6667.27	25.0499	1475
FBgn0262150	1308.5	1126.77	0	0
FBgn0039670	770	588.56	0	0
FBgn0031001	3865.15	3683.43	0.122962	4
FBgn0262845	370	188.797	0	0
FBgn0037553	2012.03	1830.3	9.83641	159
FBgn0039310	1345	1163.27	0	0
FBgn0031520	1836.5	1654.77	0	0
FBgn0013674	1536	1354.27	191.299	2288
FBgn0263027	1272	1090.27	1.1424	11
FBgn0037672	1412.27	1230.55	14.2625	155
FBgn0260446	5253.76	5072.03	0.044649	2
FBgn0030554	1717.32	1535.6	16.8858	229
FBgn0015376	3236	3054.27	8.19308	221
FBgn0040252	1832.22	1650.5	1.50928	22
FBgn0032819	1921	1739.27	18.2286	280
FBgn0005558	3107.61	2925.89	0.69659	18
FBgn0040099	1067.48	885.757	34.2003	267.536
FBgn0263667	4605.31	4423.58	14.6159	571
FBgn0051950	482.193	300.881	31.988	85
FBgn0034618	5001.82	4820.1	40.5339	1725.49
FBgn0035721	821.403	639.936	22.3828	126.499
FBgn0265266	467	285.7	0	0
FBgn0001323	3417	3235.27	0	0
FBgn0085191	1705	1523.27	0	0
FBgn0270925	3929.6	3747.87	0	0
FBgn0034407	449	267.711	7.61323	18
FBgn0010422	1419.95	1238.23	76.4484	836
FBgn0033347	1370.45	1188.72	0.952539	10
FBgn0038186	688	506.592	0	0
FBgn0011701	2996	2814.27	0.040234	1
FBgn0260817	2221	2039.27	20.4535	368.367
FBgn0260861	765	583.561	40.3589	208
FBgn0031424	5688	5506.27	0	0
FBgn0033846	3450.37	3268.64	16.42	474
FBgn0264922	690.344	508.935	762.9	3429
FBgn0262806	219	39.744	0	0
FBgn0032967	2031	1849.27	2.6941	44
FBgn0052655	1250	1068.27	0.423975	4
FBgn0032085	1456.9	1275.18	0.710367	8
FBgn0038057	1639.59	1457.86	6.99019	90
FBgn0038273	1603	1421.27	1.96509	24.666
FBgn0027525	1664.81	1483.08	190.259	2492
FBgn0015372	1648	1466.27	25.0975	325
FBgn0027569	2529.33	2347.6	70.7086	1466
FBgn0038380	1478	1296.27	0	0
FBgn0034548	1604	1422.27	0	0
FBgn0033590	484	302.686	0	0
FBgn0033274	739	557.568	11.7786	58
FBgn0030051	1570.49	1388.77	3.75052	46
FBgn0043025	1800.68	1618.95	1.62053	23.17
FBgn0029945	2047	1865.27	1.63902	27
FBgn0261858	386	204.785	1.65876	3
FBgn0036905	1409	1227.27	0.276785	3
FBgn0044871	894	712.476	52.6042	331
FBgn0032635	1683	1501.27	47.5784	630.823
FBgn0264695	6771.63	6589.9	0.206185	11.997
FBgn0032625	822	640.521	0	0
FBgn0038348	3950	3768.27	3.39546	113
FBgn0013762	1604	1422.27	24.5205	308
FBgn0038567	1468	1286.27	0	0
FBgn0037399	1194	1012.27	0	0
FBgn0031048	1679	1497.27	74.9437	991
FBgn0037387	1875.64	1693.91	0.601608	8.999
FBgn0037419	1755	1573.27	0	0
FBgn0259140	11198	11016.3	0.174734	17
FBgn0262882	482	300.688	0	0
FBgn0033806	2910.94	2729.21	9.62529	232
FBgn0037020	1249	1067.27	30.0243	283
FBgn0026479	2719.67	2537.94	77.5856	1739
FBgn0032883	3030.11	2848.38	21.119	531.263
FBgn0031775	870	688.488	1.3157	8
FBgn0032244	1134	952.274	22.9487	193
FBgn0259741	851	669.516	5.41192	32
FBgn0014380	1042.42	860.689	130.9	995
FBgn0283682	4672.03	4490.31	62.179	2465.8
FBgn0262685	1762	1580.27	0.402299	5.615
FBgn0259729	1177	995.274	0	0
FBgn0052201	1773	1591.27	0	0
FBgn0031544	1687.67	1505.94	90.678	1206
FBgn0034998	1155.55	973.969	0.116257	1
FBgn0039050	2417.64	2235.92	0.30967	6.115
FBgn0029834	8288.98	8107.25	0.300313	21.502
FBgn0038234	734	552.575	29.7125	145
FBgn0260646	270	88.858	2.54858	2
FBgn0035666	833	651.53	0	0
FBgn0262480	490.5	309.183	0	0
FBgn0038797	1359.5	1177.77	0	0
FBgn0036437	964	782.436	0	0
FBgn0054010	876	694.483	0.163043	1
FBgn0031747	1369.86	1188.13	0.667106	7
FBgn0028863	5908.05	5726.33	2.70899	137.001
FBgn0034737	765	583.561	0.194033	1
FBgn0051053	818	636.536	0.533656	3
FBgn0040682	1308.87	1127.18	0.301363	3
FBgn0033818	2218.5	2036.77	0	0
FBgn0035896	1358.02	1176.3	25.6052	266
FBgn0085478	4581.59	4399.86	42.6976	1659.13
FBgn0036514	2515	2333.27	19.4114	400
FBgn0032130	2277.91	2096.19	17.447	322.989
FBgn0052436	5407	5225.27	7.90945	365
FBgn0051482	792	610.546	0	0
FBgn0053317	351	169.804	7.42276	11.131
FBgn0039633	10688.1	10506.4	27.4005	2542.44
FBgn0024811	1157.21	975.502	20.1969	174
FBgn0024194	1673	1491.27	34.4716	454
FBgn0052425	2063.25	1881.52	44.6027	741.153
FBgn0050272	1699	1517.27	0	0
FBgn0033754	711	529.585	4.27619	20
FBgn0002622	856.551	675.057	6895.56	41110
FBgn0085465	853	671.511	1.85482	11
FBgn0265174	1796.52	1614.79	40.1791	573.001
FBgn0038679	6526	6344.27	1.92755	108
FBgn0003011	2158	1976.27	0.401064	7
FBgn0036227	2329	2147.27	0	0
FBgn0014857	774.3	592.858	267.086	1398.42
FBgn0051719	2958.94	2777.21	0.733881	18
FBgn0053477	597	415.64	0	0
FBgn0040842	445	263.716	0	0
FBgn0038168	3220.05	3038.33	24.3728	654
FBgn0261847	383.5	202.268	0	0
FBgn0036354	1639.7	1457.97	66.3241	854
FBgn0058068	414	232.751	6.42316	13.203
FBgn0052533	3537.96	3356.24	5.4317	161
FBgn0039816	1799.5	1617.77	0	0
FBgn0260764	482	300.688	0.376571	1
FBgn0263773	1247.47	1065.76	15.5116	146
FBgn0262699	2595.67	2413.94	19.7478	421
FBgn0053798	537	355.649	0	0
FBgn0267903	309	127.822	0	0
FBgn0037770	2886.25	2704.53	28.7626	687
FBgn0036698	1418	1236.27	0.36636	4
FBgn0038250	1185	1003.27	23.2493	206
FBgn0051415	720	538.584	2.31261	11
FBgn0035586	1849.93	1668.2	41.7839	615.595
FBgn0032549	961.5	779.938	0	0
FBgn0085253	473	291.698	0	0
FBgn0029161	1212.83	1031.1	153.942	1401.83
FBgn0037812	660	478.593	4.4533	18.823
FBgn0052495	1913.03	1731.31	111.836	1710
FBgn0262962	618.904	437.533	2.32914	9
FBgn0033913	3457.53	3275.81	90.3546	2614
FBgn0044452	6262.6	6080.87	32.3256	1736
FBgn0010078	542	360.649	7736.66	24642
FBgn0265192	1703.85	1522.13	23.0421	309.749
FBgn0051040	2340	2158.27	23.556	449
FBgn0025866	3664.21	3482.48	30.4658	937
FBgn0040060	904	722.475	0.156726	1
FBgn0037899	773	591.558	406.173	2122
FBgn0052304	733	551.575	0	0
FBgn0050441	406	224.763	0.553058	1.098
FBgn0029867	2134	1952.27	75.0496	1293.98
FBgn0034299	901.489	719.962	30.6682	195
FBgn0035213	2639.9	2458.18	33.2573	722
FBgn0023540	1703.13	1521.4	11.0893	149
FBgn0024326	2577.7	2395.97	46.4552	983
FBgn0031322	1828.28	1646.55	14.7851	215.001
FBgn0038432	1838	1656.27	14.8351	217
FBgn0037363	6289.97	6108.24	23.2643	1255
FBgn0036332	2215	2033.27	14.8132	266
FBgn0262812	608	426.636	0	0
FBgn0036497	1007	825.274	0	0
FBgn0032228	1405	1223.27	31.6567	342
FBgn0038865	1855	1673.27	10.4888	155
FBgn0035483	1268.16	1086.44	18.2665	175.266
FBgn0030578	1210	1028.27	0	0
FBgn0034179	1742.78	1561.05	51.9348	716
FBgn0034768	689	507.592	0	0
FBgn0021764	8957.49	8775.77	6.4384	499.001
FBgn0053217	2227	2045.27	3.69871	66.81
FBgn0029994	1404	1222.27	1.29695	14
FBgn0051777	383	201.788	168.34	300
FBgn0033628	1863.73	1682	0.673189	10
FBgn0030234	1175.33	993.602	14.017	123.001
FBgn0035150	3244	3062.27	92.8834	2512
FBgn0262486	771	589.56	0	0
FBgn0039413	1210	1028.27	0.110117	1
FBgn0004370	7525.35	7343.63	25.6724	1665
FBgn0039149	538.251	356.902	11.4213	36
FBgn0030348	1491	1309.27	0.5189	6
FBgn0031707	1213	1031.27	1.09797	10
FBgn0010397	2387.56	2205.83	26.9494	525
FBgn0037824	487	305.684	2.59291	7
FBgn0029879	2225.61	2043.89	1.49579	27
FBgn0039116	1005.72	823.997	40.8927	297.583
FBgn0035691	2247	2065.27	2.02855	37
FBgn0036170	3502.07	3320.35	0.078503	2.302
FBgn0033774	1464	1282.27	0.088304	1
FBgn0250821	1032.79	851.069	5.72093	43
FBgn0261293	615	433.631	0	0
FBgn0038772	1419	1237.27	22.1469	242
FBgn0035593	1438.59	1256.87	38.4681	427
FBgn0036986	1543	1361.27	0.166359	2
FBgn0039916	2928.96	2747.23	0.411587	9.986
FBgn0067779	3713.92	3532.19	11.3801	355.001
FBgn0085351	1274	1092.27	1.82476	17.603
FBgn0261553	4939.66	4757.94	24.4407	1027
FBgn0283652	986.595	805.003	7.31423	52
FBgn0036949	1493.42	1311.69	0.086324	1
FBgn0052213	526	344.656	0.009489	0.029
FBgn0028514	2832	2650.27	11.4928	269
FBgn0002626	524.69	343.348	11432.9	34668
FBgn0020764	1842	1660.27	44.8073	657
FBgn0003751	882	700.481	2.74799	17
FBgn0013717	2501.74	2320.02	15.1298	310
FBgn0023175	976	794.418	167.618	1176
FBgn0039677	1824.5	1642.77	0	0
FBgn0010905	7644.07	7462.35	32.3678	2133.17
FBgn0039008	1306.5	1124.77	0	0
FBgn0034716	2950.43	2768.71	0.020397	0.499
FBgn0041096	5830.64	5648.92	0.78174	38.999
FBgn0033183	2216.14	2034.42	60.2769	1083
FBgn0034470	756.5	575.056	0	0
FBgn0004435	2673.33	2491.6	32.5371	715.969
FBgn0262541	554	372.647	0.607708	2
FBgn0039522	1347	1165.27	0	0
FBgn0259482	912	730.475	13.4858	87
FBgn0038400	1014.38	832.781	220.068	1618.55
FBgn0029754	1883	1701.27	0.426704	6.411
FBgn0030360	1607.34	1425.61	1.50909	19
FBgn0040347	2155	1973.27	4.24908	74.049
FBgn0259739	1142	960.274	1.06123	9
FBgn0031282	1120.12	938.399	13.113	108.675
FBgn0031628	1464.1	1282.38	6.0925	69
FBgn0033942	651	469.597	0.241122	1
FBgn0019982	998.517	816.89	69.0285	498
FBgn0033403	8117	7935.27	0.072578	5.086
FBgn0267515	704	522.588	347.421	1603.44
FBgn0030573	864	682.492	5.14312	31
FBgn0038771	1006.52	824.792	199.473	1453
FBgn0035087	2312.9	2131.18	155.619	2929
FBgn0038878	984.3	802.669	0.846404	5.999
FBgn0086898	3311.82	3130.1	0.289397	8
FBgn0031403	693	511.59	19.2557	87
FBgn0031473	2256.83	2075.1	0.164551	3.015
FBgn0031265	2310	2128.27	21.0151	395
FBgn0050464	1785	1603.27	0	0
FBgn0020906	866	684.491	0	0
FBgn0034724	1151.68	969.956	1.28411	11
FBgn0036462	1137	955.274	67.9187	573
FBgn0031159	3798	3616.27	6.64238	212.14
FBgn0259194	1836	1654.27	0	0
FBgn0041236	1173	991.274	0	0
FBgn0031636	2234.34	2052.61	0.275819	5
FBgn0262877	774	592.557	0.001437	0.008
FBgn0265632	500	318.674	0.355317	1
FBgn0031763	832	650.53	0	0
FBgn0038892	1139	957.274	0	0
FBgn0035078	2769	2587.27	0.930565	21.263
FBgn0038388	1647.56	1465.84	24.8733	322
FBgn0037446	1448.47	1266.75	67.5764	756
FBgn0035089	554.201	372.847	1.82215	6
FBgn0036228	962	780.438	0	0
FBgn0027093	2135	1953.27	49.7958	859
FBgn0030385	1980	1798.27	0.062966	1
FBgn0026175	629	447.617	70.4451	278.481
FBgn0033661	16988	16806.3	9.79615	1454
FBgn0052104	3768	3586.27	4.54655	144
FBgn0250842	946.107	764.561	0.296197	2
FBgn0012034	2689.48	2507.75	59.4202	1316
FBgn0011758	2721.5	2539.77	0.002404	0.054
FBgn0000047	1595	1413.27	0.697648	8.708
FBgn0032231	1255	1073.27	25.6365	243
FBgn0032585	1982	1800.27	0	0
FBgn0085459	795	613.545	28.7899	156
FBgn0027619	1229.83	1048.1	160.646	1487
FBgn0032350	1284	1102.27	1.74631	17
FBgn0026395	1363	1181.27	0	0
FBgn0029868	723.189	541.768	194.794	932.024
FBgn0039602	4098.28	3916.55	10.8993	377
FBgn0036730	912	730.468	0	0
FBgn0260775	846.098	664.623	9.56048	56.117
FBgn0040045	762	580.562	0.403936	2.071
FBgn0030562	1156	974.274	3.13795	27
FBgn0005771	2756.3	2574.57	0.395822	9
FBgn0030847	2553.21	2371.49	1.09817	23
FBgn0038881	4834.99	4653.27	22.0218	905
FBgn0040649	332	150.809	0.750817	1
FBgn0038467	2341	2159.27	22.2866	425
FBgn0038205	2683	2501.27	0.226345	5
FBgn0024250	3194	3012.27	8.04958	214.143
FBgn0283658	2187.92	2006.2	40.5805	719.001
FBgn0259748	651	469.597	0	0
FBgn0030804	639	457.604	0	0
FBgn0032669	907.496	725.971	0.155971	1
FBgn0085788	789	607.549	0.010595	0.057
FBgn0027790	1196	1014.27	0.111637	1
FBgn0027496	1105	923.274	106.574	869
FBgn0026417	1053.75	872.025	21.2051	163.307
FBgn0033277	1818	1636.27	0.346	5
FBgn0032202	516.601	335.264	90.5128	268
FBgn0034114	2393	2211.27	15.3618	300
FBgn0001992	2262.39	2080.67	0.398631	7.325
