Name	Length	EffectiveLength	TPM	NumReads
FBgn0030483	1025	847.156	0.877622	5
FBgn0031713	1604	1426.16	42.1226	404
FBgn0266163	378	200.806	0	0
FBgn0016078	1622.13	1444.29	24.7091	240
FBgn0039435	757	579.541	0.256577	1
FBgn0259164	2362	2184.16	3.74438	55
FBgn0023512	2308.93	2131.09	68.6585	984
FBgn0285971	1997.49	1819.65	13.4833	165
FBgn0031010	1890.83	1712.99	0.694442	8
FBgn0034483	1035	857.156	0	0
FBgn0004359	2445.94	2268.1	3.34356	51
FBgn0265042	2932.02	2754.18	21.5821	399.747
FBgn0035044	780	602.531	15.7943	64
FBgn0040346	1515	1337.16	20.5649	184.931
FBgn0032136	13330	13152.2	2.20464	195
FBgn0033629	1208	1030.16	0	0
FBgn0030837	677	499.57	0	0
FBgn0069913	1497	1319.16	0.676326	6
FBgn0085644	1165	987.156	0.0003	0.002
FBgn0052654	7323.44	7145.59	39.9353	1919.08
FBgn0027949	1366	1188.16	90.8581	726
FBgn0037845	1369	1191.16	0.249668	2
FBgn0030552	1399	1221.16	39.9396	328
FBgn0035922	1415.02	1237.17	0.600953	5
FBgn0000212	5344.71	5166.86	61.5292	2138
FBgn0039459	1184	1006.16	17.291	117
FBgn0030432	1696	1518.16	1.56713	16
FBgn0029176	1668.07	1490.22	1885.37	18895
FBgn0261792	687	509.569	67.6996	232
FBgn0003048	12065.1	11887.3	43.7932	3500.96
FBgn0022288	1555.79	1377.95	44.1358	409
FBgn0034261	3445.07	3267.23	8.54871	187.836
FBgn0039415	2161	1983.16	0.749797	10
FBgn0003187	3294.81	3116.96	0.286234	6.001
FBgn0033074	1251	1073.16	1.66272	12
FBgn0261357	1028	850.156	0	0
FBgn0259143	2641.46	2463.62	24.3963	404.2
FBgn0030394	1326	1148.16	0.906563	7
FBgn0037183	862	684.467	8.04015	37.01
FBgn0267977	2349	2171.16	8.35544	122
FBgn0034663	687	509.569	0.291809	1
FBgn0039707	855.667	678.08	0	0
FBgn0026878	709.501	532.063	1.39845	5.004
FBgn0010240	1903	1725.16	1.08494	12.587
FBgn0013342	2385.48	2207.63	0.692598	10.284
FBgn0038765	1258	1080.16	4.12986	30
FBgn0037282	2560.78	2382.94	36.0051	577
FBgn0003062	1318	1140.16	233.795	1792.67
FBgn0027574	2300.17	2122.32	22.0699	315
FBgn0035462	2272	2094.16	7.95261	112
FBgn0053869	526	348.664	0.070021	0.164
FBgn0031913	1174	996.156	106.28	712
FBgn0033627	2006.54	1828.7	5.61059	69
FBgn0085287	623	445.611	0	0
FBgn0263608	1138	960.156	0.309734	2
FBgn0264325	1493	1315.16	15.1505	134
FBgn0265003	2733.13	2555.29	82.737	1421.8
FBgn0031139	2481.67	2303.82	0	0
FBgn0027950	912.663	735.094	45.1089	223
FBgn0030466	6261	6083.16	43.7303	1789
FBgn0261055	441.511	264.246	1.12544	2
FBgn0033140	704	526.563	0	0
FBgn0051901	1884	1706.16	0.261459	3
FBgn0267418	792	614.521	0	0
FBgn0031947	2834	2656.16	35.9963	643
FBgn0032811	1156	978.156	20.2183	133
FBgn0035088	941.47	763.893	60.7327	312.001
FBgn0050471	2435	2257.16	0.131756	2
FBgn0025628	2396.03	2218.18	175.65	2620.26
FBgn0035657	1509	1331.16	0	0
FBgn0039019	986	808.393	32.1137	174.587
FBgn0030058	1154.94	977.095	0.305479	2.008
FBgn0037650	857	679.47	0	0
FBgn0026566	909.512	731.956	89.7921	442
FBgn0037755	2079.53	1901.68	24.1465	308.81
FBgn0037975	1187	1009.16	31.7153	215.242
FBgn0030828	1417.78	1239.94	2.15861	18
FBgn0002906	4806	4628.16	10.6988	333
FBgn0062411	1031	853.156	0	0
FBgn0285938	2060	1882.16	0.006212	0.079
FBgn0039563	1262.18	1084.33	63.3991	462.322
FBgn0031558	342.5	165.326	0	0
FBgn0004173	415	237.764	0	0
FBgn0000286	3788.72	3610.88	16.155	392.301
FBgn0034808	2043	1865.16	0.398617	5
FBgn0050081	1794	1616.16	2.76019	30
FBgn0035795	777	599.533	0.258622	1.043
FBgn0086200	930.046	752.491	13.0186	65.881
FBgn0053247	607	429.622	0.086878	0.251
FBgn0031730	1593.5	1415.66	0	0
FBgn0023517	1099.8	921.955	68.5457	425
FBgn0032812	1707.5	1529.65	45.0078	463.001
FBgn0038583	2144.47	1966.62	9.00436	119.09
FBgn0026077	1683	1505.16	0.098791	1
FBgn0033680	782	604.527	0	0
FBgn0020616	3634	3456.16	34.7592	807.91
FBgn0259971	204	36.839	0	0
FBgn0053194	686	508.569	0	0
FBgn0033731	990	812.391	0	0
FBgn0031925	1821	1643.16	0.271483	3
FBgn0035429	2508.69	2330.84	0.318975	5
FBgn0262607	541	363.656	0	0
FBgn0046302	1638.42	1460.58	0.203613	2
FBgn0033486	2484.15	2306.31	36.4277	565
FBgn0030946	3358.65	3180.8	80.5003	1722
FBgn0036920	1242	1064.16	17.7459	127
FBgn0085200	1206	1028.16	0	0
FBgn0030788	1674.98	1497.13	26.4424	266.232
FBgn0260486	8509.91	8332.07	31.2667	1752
FBgn0265264	3392	3214.16	0	0
FBgn0040812	546.5	369.158	0	0
FBgn0038448	1677.5	1499.66	0	0
FBgn0050438	2069.5	1891.65	11.2408	143.001
FBgn0031542	1402	1224.16	0.121469	1
FBgn0035888	2711.87	2534.03	8.73438	148.847
FBgn0038397	5379	5201.16	1.0578	37
FBgn0052631	1289	1111.16	0	0
FBgn0033807	1197.49	1019.64	0.145832	1
FBgn0003334	3785.94	3608.09	47.8131	1160.17
FBgn0038129	2318	2140.16	18.6099	267.849
FBgn0017581	5335.52	5157.68	535.718	18581.9
FBgn0053630	639	461.593	0	0
FBgn0039198	825	647.498	0	0
FBgn0031606	3335	3157.16	27.6938	588
FBgn0051119	1185.73	1007.89	2.25528	15.286
FBgn0034928	1313.41	1135.57	1.17878	9.002
FBgn0032052	1478	1300.16	68.3922	598
FBgn0039073	1683.81	1505.97	10.8612	110
FBgn0042118	560	382.674	0	0
FBgn0031652	1301.96	1124.12	8.20125	62
FBgn0266171	2110	1932.16	3.14821	40.908
FBgn0036696	528.886	351.547	33.4153	79
FBgn0036836	2419	2241.16	0.265393	4
FBgn0034900	580	402.634	0	0
FBgn0263250	1138	960.156	0	0
FBgn0067629	1315	1137.16	4.33486	33.151
FBgn0267790	2324.35	2146.5	165.147	2383.98
FBgn0262477	2595.99	2418.14	0.122984	2
FBgn0038102	1136	958.156	4.35555	28.066
FBgn0027259	694.84	517.378	56.3208	195.964
FBgn0037547	1919.54	1741.69	0.256124	3
FBgn0032297	2020.97	1843.13	13.481	167.101
FBgn0265726	5274.63	5096.78	4.2012	144.002
FBgn0038063	3704.35	3526.51	1.09092	25.873
FBgn0038304	2986	2808.16	17.58	332
FBgn0261270	1539.06	1361.21	136.985	1254
FBgn0033891	1151.84	974.001	13.5872	89
FBgn0036470	789	611.523	0.243158	1
FBgn0033502	2046.69	1868.84	6.60399	83
FBgn0086251	3169.32	2991.47	33.1544	667
FBgn0031321	1566	1388.16	21.3165	199
FBgn0035519	1859	1681.16	35.2036	398.01
FBgn0038647	281	103.862	4.29501	3
FBgn0035815	2531.52	2353.68	0.189832	3.005
FBgn0036752	2586.33	2408.49	199.29	3227.97
FBgn0038282	3892.02	3714.18	0.040034	1
FBgn0051710	794.532	617.039	22.8935	95.001
FBgn0031044	1955.72	1777.88	25.1716	300.963
FBgn0015609	11523.4	11345.6	0.117954	8.998
FBgn0261649	7047.89	6870.04	0.712489	32.919
FBgn0035468	1470	1292.16	0.460305	4
FBgn0001148	1649	1471.16	0	0
FBgn0085303	839	661.489	0	0
FBgn0030545	730	552.551	38.4826	143
FBgn0259986	2413.67	2235.82	0.266025	4.001
FBgn0262542	394	216.791	0	0
FBgn0031662	1194	1016.16	67.8138	463.423
FBgn0264324	7159.23	6981.39	27.7164	1301.3
FBgn0033139	848	670.48	0	0
FBgn0033412	1493	1315.16	0.113064	1
FBgn0265011	4031.57	3853.73	2.50984	65.047
FBgn0037025	6119.66	5941.82	12.2625	490
FBgn0032834	535	357.658	0	0
FBgn0051516	1668	1490.16	0.997859	10
FBgn0001220	2793.24	2615.4	205.813	3620
FBgn0003598	4479.43	4301.59	21.4373	620.152
FBgn0083966	974	796.405	0	0
FBgn0051648	898	720.456	27.2438	132
FBgn0000414	8002.96	7825.11	31.9812	1683
FBgn0032250	1198	1020.16	17.9283	123
FBgn0040255	1739	1561.16	0.285743	3
FBgn0085197	492	314.69	0	0
FBgn0040696	1608	1430.16	0.166345	1.6
FBgn0054021	760	582.54	0.255256	1
FBgn0085196	661	483.575	0	0
FBgn0038942	490	312.691	0	0
FBgn0023530	829	651.493	60.6804	265.863
FBgn0034354	762.808	585.346	41.6612	164
FBgn0061469	3674	3496.16	26.1568	615
FBgn0029664	1471.05	1293.2	38.0594	331
FBgn0035325	1175	997.156	0	0
FBgn0010549	4465.45	4287.61	10.2654	296
FBgn0030092	923.146	745.594	19.9434	100
FBgn0039034	1152	974.156	0	0
FBgn0053283	738	560.547	0	0
FBgn0030574	3347.73	3169.88	0.516	10.999
FBgn0032491	718	540.556	0	0
FBgn0259918	3113	2935.16	0.773576	15.27
FBgn0030323	1156.52	978.671	15.8015	104
FBgn0028946	1290	1112.16	0	0
FBgn0033204	1204.26	1026.42	36.2173	250
FBgn0037994	2232	2054.16	0	0
FBgn0051103	1621	1443.16	0	0
FBgn0264432	858	680.469	0.218521	1
FBgn0086265	1324.46	1146.62	0.648413	5
FBgn0039532	1865.94	1688.1	47.566	540
FBgn0266083	6896.27	6718.42	21.2695	961
FBgn0260780	5173.01	4995.16	0.536626	18.027
FBgn0262810	568	390.642	0	0
FBgn0042129	788	610.524	0	0
FBgn0053758	537	359.657	0.82688	2
FBgn0040001	7395	7217.16	1.07137	52
FBgn0033240	1588.59	1410.74	6.42958	61
FBgn0013718	3048.77	2870.93	12.7813	246.774
FBgn0263593	3740.61	3562.76	67.0768	1607.16
FBgn0025373	1465	1287.16	50.8302	440
FBgn0043534	650	472.6	0	0
FBgn0032590	2668	2490.16	4.71739	79
FBgn0050265	1696.5	1518.66	0	0
FBgn0033581	2378	2200.16	49.945	739
FBgn0038651	7605.86	7428.02	36.6536	1831
FBgn0013981	558.83	381.475	853.257	2189
FBgn0031494	1253	1075.16	6.0853	44
FBgn0265101	1085	907.156	52.4528	320
FBgn0037944	4490.88	4313.03	21.3062	618
FBgn0259189	1827	1649.16	0.090165	1
FBgn0051954	978	800.399	0	0
FBgn0039759	1465.49	1287.65	0.461916	4
FBgn0013263	2223.99	2046.14	99.3664	1367.33
FBgn0033869	867	689.465	1.50969	7
FBgn0036932	665.135	487.71	50.0015	164
FBgn0053239	607	429.622	0.086878	0.251
FBgn0053648	726.5	549.053	0	0
FBgn0259824	3221.25	3043.4	46.2203	946
FBgn0034902	594.146	416.774	77.778	218
FBgn0036433	1090.93	913.118	3.58258	22
FBgn0263401	534	356.658	0	0
FBgn0260940	941	763.444	27.9908	143.711
FBgn0039350	1682.43	1504.59	10.8711	110
FBgn0032717	5201.68	5023.83	41.7331	1409.99
FBgn0040370	2704.17	2526.32	0.294294	4.999
FBgn0263240	1509.01	1331.16	23.9047	214
FBgn0264693	4288.32	4110.48	140.902	3895
FBgn0036973	1853	1675.16	13.8704	156.258
FBgn0038492	7332.5	7154.66	0.093417	4.495
FBgn0034166	1597	1419.16	3.3529	32
FBgn0061515	1137.27	959.448	134.657	868.859
FBgn0024234	1671.32	1493.47	132.52	1331
FBgn0053801	1023	845.156	0.615366	3.498
FBgn0033202	1415	1237.16	0	0
FBgn0259965	324	146.837	0	0
FBgn0039611	2185	2007.16	0.666749	9
FBgn0026262	4514	4336.16	21.9813	641
FBgn0024277	4641.09	4463.25	141.019	4232.78
FBgn0259964	418	240.759	0	0
FBgn0265269	795	617.52	0	0
FBgn0052750	1645	1467.16	0	0
FBgn0015829	1049.91	872.067	18.4151	108
FBgn0004102	4766.1	4588.26	0.250664	7.735
FBgn0038313	953	775.433	28.1886	147
FBgn0037417	1731	1553.16	0	0
FBgn0030700	1422	1244.16	3.10742	26
FBgn0039002	559	381.647	0	0
FBgn0031148	1809.01	1631.17	132.364	1452
FBgn0039023	2272	2094.16	6.31949	89
FBgn0040759	766.405	588.877	0.252509	1
FBgn0033222	692	514.567	0.288974	1
FBgn0023213	5610.98	5433.14	157.916	5770
FBgn0260985	1127	949.156	108.88	695
FBgn0039374	1224	1046.16	0	0
FBgn0011225	4303.36	4125.52	22.2746	618
FBgn0035838	1734	1556.16	8.31317	87
FBgn0029094	1130.28	952.433	69.943	448
FBgn0004860	5949.89	5772.05	14.7813	573.776
FBgn0034710	1713	1535.16	0.096861	1
FBgn0031580	566	388.642	2.67824	7
FBgn0030033	3426	3248.16	0.007799	0.17
FBgn0038531	1383	1205.16	0	0
FBgn0262595	543	365.655	0	0
FBgn0004404	593.998	416.626	1387.78	3888.35
FBgn0037199	644.966	467.556	44.5558	140.1
FBgn0040098	792	614.521	0	0
FBgn0033249	1366.97	1189.13	0.375141	3
FBgn0039482	901	723.456	0	0
FBgn0034950	3184	3006.16	2.52266	51
FBgn0039217	2338.43	2160.58	0.000489	0.008
FBgn0032475	4697.35	4519.51	36.1912	1100
FBgn0051664	2023	1845.16	0	0
FBgn0019936	564	386.643	3192.43	8301
FBgn0023506	1729	1551.16	13.7082	143
FBgn0260026	1203.99	1026.19	2.26486	15.63
FBgn0035380	1631	1453.16	0	0
FBgn0000173	942.364	764.812	171.907	884.191
FBgn0027584	1878.18	1700.34	0.262353	3
FBgn0030313	933.971	756.416	0.982902	5
FBgn0011710	2026	1848.16	119.72	1488
FBgn0038640	2394	2216.16	9.19223	137
FBgn0051785	1487	1309.16	0	0
FBgn0083228	3984.52	3806.68	0.566574	14.505
FBtr0304153	426	248.747	0	0
FBgn0032901	4684.29	4506.44	51.5404	1562
FBgn0053054	705.701	528.262	17.4211	61.891
FBgn0033919	2659.01	2481.16	14.2634	238
FBgn0046113	3004	2826.16	0	0
FBgn0260742	1887.11	1709.27	102.438	1177.53
FBgn0014018	3102.15	2924.3	90.9172	1788
FBgn0000108	5699.69	5521.85	1.27852	47.479
FBgn0032054	1550.01	1372.17	43.3465	400
FBgn0039233	708	530.561	35.5934	127
FBgn0051054	523	345.665	22.2215	51.657
FBgn0030181	1100.99	923.143	0.001786	0.012
FBgn0040096	612	434.621	0.342129	1
FBgn0014454	858	680.469	0	0
FBgn0039042	672	494.572	0	0
FBgn0053792	678	500.57	0	0
FBgn0262881	318	140.933	0	0
FBgn0051614	825	647.498	38.6731	168.402
FBgn0032646	1526	1348.16	54.7069	496
FBgn0030477	1282	1104.16	0.404009	3
FBgn0033388	2051.42	1873.58	9.84125	124
FBgn0032775	2549.14	2371.3	154.698	2467
FBgn0038412	2011	1833.16	0	0
FBgn0050278	1033.33	855.586	0	0
FBgn0026778	1484	1306.16	7.62747	67
FBgn0037428	1270	1092.16	0	0
FBgn0003942	592	414.629	4198.91	11708.4
FBgn0263973	6235.7	6057.86	0.736746	30.015
FBgn0033199	1479	1301.16	23.2652	203.58
FBgn0036529	2199	2021.16	0	0
FBgn0024995	1181	1003.16	0.148229	1
FBgn0029840	7082.64	6904.8	23.5774	1094.83
FBgn0036953	1207.5	1029.66	0	0
FBgn0039682	579.98	402.614	33.6088	91
FBgn0052821	354	176.82	1.1642	1.384
FBgn0263072	8956.12	8778.27	0.254116	15.002
FBgn0264959	3443.69	3265.85	59.0105	1296.06
FBgn0030541	2197	2019.16	0	0
FBgn0035872	2802.37	2624.52	142.435	2514
FBgn0260431	1598	1420.16	1.47634	14.1
FBgn0050001	1327	1149.16	6.34042	49
FBgn0034144	1664	1486.16	0.100054	1
FBgn0051029	3002	2824.16	1.68485	32
FBgn0030959	1894	1716.16	30.0646	346.986
FBgn0051961	1338.44	1160.6	27.4178	214
FBgn0040228	730	552.551	30.6784	114
FBgn0010269	1686.79	1508.94	25.2271	256
FBgn0028532	867	689.465	0	0
FBgn0045866	807	629.51	195.818	829
FBgn0033203	1196.81	1018.97	0.437786	3
FBgn0033128	1188	1010.16	44.3077	301
FBgn0052598	967	789.413	0.094182	0.5
FBgn0050042	852	674.476	0.22448	1.018
FBgn0262636	4304.98	4127.14	1.36945	38.01
FBgn0026181	5768.25	5590.4	79.8156	3000.75
FBgn0015039	1667	1489.16	0	0
FBgn0013300	663	485.58	0	0
FBgn0029957	2688	2510.16	29.5346	498.575
FBgn0036927	1756.75	1578.91	4.99136	53
FBgn0051089	1408	1230.16	0	0
FBgn0027532	3641	3463.16	27.136	632
FBgn0053100	2481.24	2303.39	43.2554	670.049
FBgn0041234	1221	1043.16	0.28509	2
FBgn0036282	2165	1987.16	0.673459	9
FBgn0011655	3290.33	3112.49	67.4076	1410.96
FBgn0053117	522	344.666	0	0
FBgn0262900	490	312.691	17.5949	37
FBgn0033065	1828.75	1650.91	0.450348	5
FBgn0085297	373	195.808	0	0
FBgn0041103	948	770.44	0	0
FBgn0039598	1236	1058.16	0	0
FBgn0037123	826	648.496	0	0
FBgn0052984	1935	1757.16	7.50371	88.672
FBgn0010808	940	762.444	123.842	635
FBgn0039224	1837	1659.16	0	0
FBgn0034982	2538.17	2360.33	32.0005	507.958
FBgn0046225	2194.06	2016.22	12.568	170.413
FBgn0031853	3017	2839.16	0.104747	2
FBgn0261836	33000.1	32815.3	111.552	24618
FBgn0036964	903	725.456	21.1119	103
FBgn0039169	3490	3312.16	12.3908	276
FBgn0004926	1128	950.156	361.038	2307
FBgn0034792	2514.76	2336.92	79.0276	1242
FBgn0039857	966.986	789.399	5191.58	27561
FBgn0036274	1968	1790.16	0	0
FBgn0051211	2881.52	2703.67	54.393	988.999
FBgn0259229	2477	2299.16	0	0
FBgn0034002	2226.84	2048.99	11.8927	163.878
FBgn0037931	2946	2768.16	13.2143	246
FBgn0036805	853.844	676.316	115.208	524
FBgn0004108	3390.34	3212.49	15.7736	340.78
FBgn0039141	3140.98	2963.14	23.3525	465.355
FBgn0035501	1900.2	1722.35	0.776999	9
FBgn0033784	2096.01	1918.17	19.6126	253
FBtr0347010	1428	1250.16	0	0
FBgn0010313	5166.63	4988.78	2.35999	79.178
FBgn0025519	1977	1799.16	26.1167	316
FBgn0020620	2678.38	2500.54	99.843	1679
FBgn0265608	583	405.633	0.366579	1
FBgn0013323	888.222	710.549	0.837079	4
FBgn0034087	5875.63	5697.79	53.7553	2059.81
FBgn0000644	963	785.418	0.757287	4
FBgn0038201	2512	2334.16	0.063705	1
FBgn0025839	522.734	345.402	111.931	260
FBgn0004959	2094.33	1916.48	0.077588	1
FBgn0039836	1075	897.156	4.97226	30
FBgn0030151	1472.17	1294.33	104.429	908.999
FBgn0031749	1363	1185.16	0.250932	2
FBgn0002466	6074.56	5896.71	36.1105	1432
FBgn0024293	1329	1151.16	0.129171	1
FBgn0052066	2126.3	1948.46	129.965	1703
FBgn0017550	2676	2498.15	95.7467	1608.58
FBgn0266671	2405	2227.16	28.709	430
FBgn0033467	562	384.644	5.79873	15
FBgn0034564	474	296.703	80.6872	161
FBgn0261505	1338.94	1161.1	13.3423	104.184
FBgn0037138	2730.64	2552.79	34.3667	590
FBgn0005649	3259.42	3081.57	84.1518	1743.96
FBgn0053783	495	317.686	0	0
FBgn0037084	1388.95	1211.1	15.712	127.971
FBgn0031345	684	506.569	0	0
FBgn0015737	2360	2182.16	200.201	2938
FBgn0036716	2504	2326.16	0.004108	0.064
FBgn0039492	3889.57	3711.72	44.3149	1106.18
FBgn0020643	416	238.763	0	0
FBgn0260761	939	761.444	0.195282	1
FBgn0014011	1805.65	1627.81	80.9853	886.562
FBgn0026741	740	562.547	33.3053	126
FBgn0037379	3917.94	3740.1	28.3868	714
FBgn0037679	1723.48	1545.64	8.56214	89
FBgn0040397	4625.51	4447.67	8.29256	248.039
FBgn0263848	615	437.617	0	0
FBgn0037027	3367.54	3189.7	29.3692	630.001
FBgn0029727	1985	1807.16	0.164564	2
FBgn0027575	3978.13	3800.28	1.09703	28.037
FBgn0021856	933.898	756.336	67.8274	345
FBgn0028543	1435	1257.16	67.1831	568
FBgn0004117	1945.2	1767.36	0.252404	3
FBgn0013763	1541.18	1363.34	2396.55	21973
FBgn0030374	480.5	303.198	0	0
FBgn0038440	1089	911.156	0	0
FBgn0283494	1065	887.156	183.701	1096
FBgn0030789	1606.02	1428.18	16.4262	157.769
FBgn0030968	885.628	708.082	10.2899	49
FBgn0030801	1100.66	922.819	12.9366	80.285
FBgn0028509	4150.25	3972.41	30.2453	808
FBgn0053469	621.474	444.081	0.33484	1
FBgn0036771	1485	1307.16	11.0656	97.275
FBgn0085484	1590	1412.16	19.2694	183
FBgn0033352	4050.61	3872.77	52.1026	1357
FBgn0030039	1044	866.156	19.7425	115
FBgn0027548	3315.31	3137.46	43.9452	927.234
FBgn0026441	3269.11	3091.27	35.8361	745
FBgn0284257	2266.29	2088.45	40.7974	573
FBgn0004778	580	402.634	0	0
FBgn0085444	4577.72	4399.88	26.1916	775
FBgn0027453	1949	1771.16	46.6763	555.972
FBgn0262867	4811.12	4633.28	0.385118	12
FBgn0025583	367	189.811	0	0
FBgn0037614	1927.84	1750	21.4971	252.998
FBgn0035231	1697	1519.16	3.5256	36.019
FBgn0031903	2375	2197.16	0	0
FBgn0029962	3875	3697.16	0.000362	0.009
FBgn0045469	1194	1016.16	4.24364	29
FBgn0262937	2373	2195.16	38.6787	571
FBgn0034956	1742.64	1564.79	2.47068	26
FBgn0031859	976.25	798.638	0	0
FBgn0034623	883	705.458	0	0
FBgn0031879	11649.8	11471.9	0.038885	3
FBgn0001316	8280.95	8103.11	161.962	8826
FBgn0026402	1349	1171.16	21.5841	170
FBgn0267105	291	113.854	0	0
FBgn0261963	2463.16	2285.32	0.066176	1.018
FBgn0086778	5050.26	4872.41	0.824626	27.021
FBgn0034033	506.437	329.115	28.9157	64
FBgn0039201	2425.57	2247.72	1.05847	16
FBgn0262533	994.911	817.078	5.68541	31.241
FBgn0031217	1453.07	1275.23	52.0053	446
FBgn0033762	2542.64	2364.8	19.4296	309
FBgn0262024	352	174.82	0	0
FBgn0052267	489	311.692	44.8439	94
FBgn0038515	1848.04	1670.19	30.5372	343
FBgn0031815	2103.95	1926.11	33.2734	431
FBgn0035976	1940.51	1762.67	15.0158	178.001
FBgn0261554	5348.09	5170.25	23.7127	824.499
FBgn0036871	458	280.718	0	0
FBgn0036990	1029	851.156	17.6446	101
FBgn0022774	1501	1323.16	60.4605	538
FBgn0001974	1769	1591.16	23.0826	247
FBgn0284223	4602	4424.16	1.88	55.936
FBgn0038439	6918	6740.16	0.022061	1
FBgn0020655	2082.18	1904.34	57.9376	742
FBgn0034577	1918	1740.16	128.004	1498
FBgn0051450	581	403.634	46.0493	125
FBgn0086444	2791	2613.16	24.9235	438
FBgn0267523	123	58.462	1240.19	487.596
FBgn0039371	867.5	689.974	0	0
FBgn0034924	1875	1697.16	0.262845	3
FBgn0030344	4054	3876.16	31.6485	825
FBgn0035511	552	374.649	0	0
FBgn0030417	2853	2675.16	6.63938	119.447
FBgn0051788	349.969	172.79	0.860566	1
FBgn0039705	2341.53	2163.69	50.8554	740
FBgn0263390	2457.33	2279.49	0.260929	4
FBgn0033185	2163.04	1985.2	14.6809	196
FBgn0023525	1187.52	1009.68	5.89085	40
FBgn0031824	1441	1263.16	18.5995	158
FBgn0029964	622	444.612	0	0
FBgn0053558	5294.49	5116.64	53.0948	1826.99
FBgn0038530	742	564.546	3.42409	13
FBgn0033558	2777.78	2599.93	0.343155	5.999
FBgn0034585	2319	2141.16	33.718	485.522
FBgn0052687	2375.46	2197.62	16.848	249
FBgn0260771	2049	1871.16	12.8738	162
FBgn0038639	2344.03	2166.19	12.4933	182
FBgn0085440	2920.76	2742.92	0.231686	4.274
FBgn0261983	2995.83	2817.99	42.1451	798.702
FBgn0261014	3021.29	2843.45	288.516	5517.16
FBgn0085411	3006.25	2828.4	0.210656	4.007
FBgn0039218	405	227.776	57.448	88
FBgn0033252	4483.49	4305.64	0.315141	9.125
FBgn0031678	2267	2089.16	78.8623	1108
FBgn0038357	1127	949.156	0	0
FBgn0037304	1859.24	1681.4	0.353746	4
FBgn0040271	4664.06	4486.21	17.221	519.563
FBgn0032259	1564.77	1386.92	10.7053	99.85
FBgn0260969	679	501.57	0.889386	3
FBgn0261803	1433.87	1256.03	0.364296	3.078
FBgn0030748	2057.78	1879.94	50.4395	637.695
FBgn0039130	1562	1384.16	100.445	935
FBgn0020279	5022.78	4844.94	279.503	9106.98
FBgn0034795	4682	4504.16	18.9568	574.22
FBgn0015756	761.388	583.926	4166.57	16362
FBgn0035839	920	742.455	6.20859	31
FBgn0037958	2492	2314.16	16.8349	262
FBgn0260653	2362.43	2184.58	0.272265	4
FBgn0034427	1273	1095.16	0.135777	1
FBgn0032374	1003.12	825.336	0.360329	2
FBgn0041233	1200	1022.16	0.145473	1
FBgn0033602	1386	1208.16	0	0
FBgn0039594	3653.42	3475.57	0.470617	11.001
FBgn0040653	767	589.537	0.504452	2
FBgn0038672	1321.75	1143.9	11.0492	85
FBgn0030004	2683	2505.16	3.3833	57
FBgn0051357	1681	1503.16	27.5995	279
FBgn0051550	2739.76	2561.92	52.5852	906.001
FBgn0037980	1797.08	1619.24	10.2851	112
FBgn0036211	1299.79	1121.95	65.818	496.61
FBgn0039612	2099	1921.16	317.415	4101
FBgn0034221	1700	1522.16	9.37806	96
FBgn0033097	1278	1100.16	0	0
FBgn0002973	3266.72	3088.87	6.57932	136.672
FBgn0035209	528	350.663	70.3913	166
FBgn0013334	4855.7	4677.85	29.0854	915
FBgn0038803	2612.9	2435.06	17.1006	280.039
FBgn0032217	2080	1902.16	56.6554	724.748
FBgn0259113	4624	4446.16	37.8584	1132
FBgn0034225	2058.44	1880.6	3.19713	40.435
FBgn0283712	4750.27	4572.42	46.1788	1420
FBgn0030745	1766.8	1588.96	38.6281	412.777
FBgn0033725	1511.93	1334.09	1.33751	12
FBgn0053265	5578	5400.16	0.027536	1
FBgn0041249	1137	959.156	0	0
FBgn0034145	3525.38	3347.54	0.088839	2.001
FBgn0262361	377	199.806	0	0
FBgn0036398	12673.2	12495.4	47.8093	4017.55
FBgn0038009	411	233.77	0	0
FBgn0036987	1362.22	1184.37	14.4381	115
FBgn0005660	3142.13	2964.29	7.39544	147.43
FBgn0041247	1417	1239.16	0	0
FBgn0029716	2246	2068.16	0.244334	3.398
FBgn0259682	1599.79	1421.95	1.67316	16
FBgn0032780	1224.85	1047	1.74572	12.292
FBgn0040890	435	257.739	61.7313	107
FBgn0026754	1743	1565.16	0	0
FBgn0035056	1647	1469.16	0.404849	4
FBgn0053928	543	365.655	0.813316	2
FBgn0284252	3803.99	3626.15	53.2678	1299
FBgn0086532	1759.34	1581.5	90.0738	958
FBgn0001285	1148.5	970.806	0	0
FBgn0083940	2479.39	2301.55	0.45225	7
FBgn0031633	1199.98	1022.13	84.6673	582
FBgn0085212	533	355.659	17.9778	43
FBgn0003254	4143.53	3965.69	0.149983	4
FBgn0000567	5172.25	4994.41	7.80045	262.001
FBgn0029931	1167	989.156	0	0
FBgn0026391	1140	962.156	0	0
FBgn0038845	1674	1496.16	0	0
FBgn0034136	3040	2862.16	0.311716	6
FBgn0052772	2639.88	2462.03	24.3395	403
FBgn0016977	18192.2	18014.4	73.6212	8919.11
FBgn0033461	1500.47	1322.63	0.124309	1.105
FBgn0042207	1188	1010.16	1.17761	8
FBgn0263036	853	675.475	0	0
FBgn0050381	1180.39	1002.55	11.2016	75.524
FBgn0036925	1917	1739.16	0	0
FBgn0050016	446	268.729	0	0
FBgn0011762	1569	1391.16	13.254	124
FBgn0263326	369.319	192.129	1.54788	2
FBgn0028879	5934.33	5756.49	0.025831	1
FBgn0031905	2252	2074.16	0	0
